ID	Marker	Info
1688745542129286	ALDH1A1 ENSG00000165092	Enteric glia cells
1688745542129286	L1CAM ENSG00000198910	Enteric glia cells
1688745542129286	CXCL14 ENSG00000145824	Enteric glia cells
1688745542129286	DKK3 ENSG00000050165	Enteric glia cells
1688745542129286	INTS6 ENSG00000102786	Enteric glia cells
1688745542129286	DHRS3 ENSG00000162496	Enteric glia cells
1688745542129286	SOX10 ENSG00000100146	Enteric glia cells
1688745542129286	GFAP ENSG00000131095	Enteric glia cells
1688745542129286	S100B ENSG00000160307	Enteric glia cells
1688745542129286	NOS2 ENSG00000007171	Enteric glia cells
1688745542129286	FOXD3 ENSG00000187140	Enteric glia cells
1688745542129286	ALDH1A3 ENSG00000184254	Enteric glia cells
1688745542129286	SLC18A2 ENSG00000165646	Enteric glia cells
1688745542129286	HIVEP3 ENSG00000127124	Enteric neurons
1688745542129286	PLEKHA5 ENSG00000052126	Enteric neurons
1688745542129286	IGF2BP3 ENSG00000136231	Enteric neurons
1688745542129286	ARHGAP26 ENSG00000145819	Enteric neurons
1688745542129286	TTBK2 ENSG00000128881	Enteric neurons
1688745542129286	ASTN1 ENSG00000152092	Enteric neurons
1688745542129286	CACNA1E ENSG00000198216	Enteric neurons
1688745542129286	TUB ENSG00000166402	Enteric neurons
1688745542129286	FILIP1 ENSG00000118407	Enteric neurons
1688745542129286	GCNT2 ENSG00000111846	Enteric neurons
1688745542129286	VEZT ENSG00000028203	Enteric neurons
1688745542129286	RET ENSG00000165731	Enteric neurons
1688745542129286	AHDC1 ENSG00000126705	Enteric neurons
1688745542129286	MAP6 ENSG00000171533	Enteric neurons
1688745542129286	RGMB ENSG00000174136	Enteric neurons
1688745542129286	FBXO7 ENSG00000100225	Enteric neurons
1688745542129286	PPP2R5B ENSG00000068971	Enteric neurons
1688745542129286	SNX21 ENSG00000124104	Enteric neurons
1688745542129286	FSTL5 ENSG00000168843	Enteric neurons
1688745542129286	LIX1 ENSG00000145721	Enteric neurons
1688745542129286	RGS3 ENSG00000138835	Enteric neurons
1688745542129286	CYTH3 ENSG00000008256	Enteric neurons
1688745542129286	TSHZ1 ENSG00000179981	Enteric neurons
1688745542129286	STXBP5 ENSG00000164506	Enteric neurons
1688745542129286	ATF5 ENSG00000169136	Enteric neurons
1688745542129286	DMKN ENSG00000161249	Enteric neurons
1688745542129286	CACNA1B ENSG00000148408	Enteric neurons
1688745542129286	PIK3CA ENSG00000121879	Enteric neurons
1688745542129286	ZDHHC2 ENSG00000104219	Enteric neurons
1688745542129286	MYL1 ENSG00000168530	Enteric neurons
1688745542129286	EML5 ENSG00000165521	Enteric neurons
1688745542129286	MFSD6 ENSG00000151690	Enteric neurons
1688745542129286	SCN7A ENSG00000136546	Enteric neurons
1688745542129286	ARHGEF28 ENSG00000214944	Enteric neurons
1688745542129286	HAND2 ENSG00000164107	Enteric neurons
1688745542129286	VSTM2L ENSG00000132821	Enteric neurons
1688745542129286	EFNA5 ENSG00000184349	Enteric neurons
1688745542129286	HOXB4 ENSG00000182742	Enteric neurons
1688745542129286	TLX2 ENSG00000115297	Enteric neurons
1688745542129286	GOLGA7B ENSG00000155265	Enteric neurons
1688745542129286	SLC18A3 ENSG00000187714	Enteric neurons
1688745542129286	TOX ENSG00000198846	Enteric neurons
1688745542129286	CELF6 ENSG00000140488	Enteric neurons
1688745542129286	GPR22 ENSG00000172209	Enteric neurons
1688745542129286	PLCE1 ENSG00000138193	Enteric neurons
1688745542129286	CYB561 ENSG00000008283	Enteric neurons
1688745542129286	GFRA2 ENSG00000168546	Enteric neurons
1688745542129286	FLOT2 ENSG00000132589	Enteric neurons
1688745542129286	SLC7A14 ENSG00000013293	Enteric neurons
1688745542129286	JPH3 ENSG00000154118	Enteric neurons
1688745542129286	CASZ1 ENSG00000130940	Enteric neurons
1688745542129286	TAC1 ENSG00000006128	Enteric neurons
1688745542129286	SCN3A ENSG00000153253	Enteric neurons
1688745542129286	CHRNA3 ENSG00000080644	Enteric neurons
1688745542129286	PARVA ENSG00000197702	Enteric neurons
1688745542129286	SLC10A4 ENSG00000145248	Enteric neurons
1688745542129286	TM4SF4 ENSG00000169903	Enteric neurons
1688745542129286	TAFA1 ENSG00000183662	Enteric neurons
1688745542129286	SLC5A7 ENSG00000115665	Enteric neurons
1688745542129286	PHOX2B ENSG00000109132	Enteric neurons
1688745542129286	PIRT ENSG00000233670	Enteric neurons
1688745542129286	HOXB5 ENSG00000120075	Enteric neurons
1688745542129286	HOXA5 ENSG00000106004	Enteric neurons
1688745542129286	GAL ENSG00000069482	Enteric neurons
1688745542129286	CARTPT ENSG00000164326	Enteric neurons
1688745542129286	NMU ENSG00000109255	Enteric neurons
1688745542129286	VIP ENSG00000146469	Enteric neurons
1688745542129286	CCK ENSG00000187094	Enteric neurons
1688745542129286	REG4 ENSG00000134193	Enterochromaffin cells
1688745542129286	AFP ENSG00000081051	Enterochromaffin cells
1688745542129286	SLC18A1 ENSG00000036565	Enterochromaffin cells
1688745542129286	VAT1 ENSG00000108828	Enterochromaffin cells
1688745542129286	LMX1A ENSG00000162761	Enterochromaffin cells
1688745542129286	TRPA1 ENSG00000104321	Enterochromaffin cells
1688745542129286	FGF1 ENSG00000113578	Enterochromaffin cells
1688745542129286	PIEZO2 ENSG00000154864	Enterochromaffin cells
1688745542129286	ADGRG4 ENSG00000156920	Enterochromaffin cells
1688745542129286	ADM ENSG00000148926	Enterochromaffin cells
1688745542129286	TPH1 ENSG00000129167	Enterochromaffin cells
1688745542129286	CRH ENSG00000147571	Enterochromaffin cells
1688745542129286	GJB1 ENSG00000169562	Enterochromaffin cells
1688745542129286	GATA4 ENSG00000136574	Enterocytes
1688745542129286	LYPD8 ENSG00000259823	Enterocytes
1688745542129286	NLRP6 ENSG00000174885	Enterocytes
1688745542129286	PAN3 ENSG00000152520	Enterocytes
1688745542129286	KRT20 ENSG00000171431	Enterocytes
1688745542129286	MYO1A ENSG00000166866	Enterocytes
1688745542129286	PPARG ENSG00000132170	Enterocytes
1688745542129286	SLC15A1 ENSG00000088386	Enterocytes
1688745542129286	FLOT2 ENSG00000132589	Enterocytes
1688745542129286	APOBEC1 ENSG00000111701	Enterocytes
1688745542129286	PLIN3 ENSG00000105355	Enterocytes
1688745542129286	SLC10A2 ENSG00000125255	Enterocytes
1688745542129286	SLC40A1 ENSG00000138449	Enterocytes
1688745542129286	SLC5A1 ENSG00000100170	Enterocytes
1688745542129286	TTC7A ENSG00000068724	Enterocytes
1688745542129286	NPC1L1 ENSG00000015520	Enterocytes
1688745542129286	FABP1 ENSG00000163586	Enterocytes
1688745542129286	ANPEP ENSG00000166825	Enterocytes
1688745542129286	CA1 ENSG00000133742	Enterocytes
1688745542129286	CPS1 ENSG00000021826	Enterocytes
1688745542129286	DPP4 ENSG00000197635	Enterocytes
1688745542129286	SLC2A5 ENSG00000142583	Enterocytes
1688745542129286	ALPI ENSG00000163295	Enterocytes
1688745542129286	FABP2 ENSG00000145384	Enterocytes
